gyullad,gyulladjék,4,VERB|SUBJUNC-IMP
zökkenthet,zökkenthessen,2,VERB|MODAL|SUBJUNC-IMP
belekapcsolódik,belekapcsolódjék,20,VERB|SUBJUNC-IMP
megdől,megdőljön,14,VERB|SUBJUNC-IMP
bököd,böködjön,2,VERB|SUBJUNC-IMP
kajtat,kajtasson,1,VERB|SUBJUNC-IMP
zsiványkodik,zsiványkodjon,1,VERB|SUBJUNC-IMP
jódoz,jódozzon,2,VERB|SUBJUNC-IMP
tároz,tározzon,2,VERB|SUBJUNC-IMP
sugdos,sugdosson,2,VERB|SUBJUNC-IMP
hemperget,hempergessen,1,VERB|SUBJUNC-IMP
nyújtózhat,nyújtózhasson,2,VERB|MODAL|SUBJUNC-IMP
mellészalad,mellészaladjon,1,VERB|SUBJUNC-IMP
oldalog,oldalogjon,3,VERB|SUBJUNC-IMP
cukkol,cukkoljon,2,VERB|SUBJUNC-IMP
kimerészkedik,kimerészkedjék,9,VERB|SUBJUNC-IMP
különválik,különváljon,6,VERB|SUBJUNC-IMP
marjul,marjuljon,2,VERB|SUBJUNC-IMP
állomásozhat,állomásozhasson,2,VERB|MODAL|SUBJUNC-IMP
megráz,megrázzon,8,VERB|SUBJUNC-IMP
himbál,himbáljon,4,VERB|SUBJUNC-IMP
összehúzódik,összehúzódjon,4,VERB|SUBJUNC-IMP
ráver,ráverjen,10,VERB|SUBJUNC-IMP
sztorizik,sztorizzon,2,VERB|SUBJUNC-IMP
homorít,homorítson,1,VERB|SUBJUNC-IMP
megszervez,megszervezzen,12,VERB|SUBJUNC-IMP
kiszerelmesedik,kiszerelmesedjék,1,VERB|SUBJUNC-IMP
rejthet,rejthessen,3,VERB|MODAL|SUBJUNC-IMP
belesül,belesüljön,10,VERB|SUBJUNC-IMP
különválik,különváljék,10,VERB|SUBJUNC-IMP
zárol,zároljon,2,VERB|SUBJUNC-IMP
henceg,hencegjen,10,VERB|SUBJUNC-IMP
kimerészkedik,kimerészkedjen,9,VERB|SUBJUNC-IMP
felkísér,felkísérjen,2,VERB|SUBJUNC-IMP
kiállhat,kiállhasson,10,VERB|MODAL|SUBJUNC-IMP
prostituálódik,prostituálódjék,1,VERB[MEDIAL]|VERB|SUBJUNC-IMP
tovaüget,tovaügessen,1,VERB|SUBJUNC-IMP
vegyít,vegyítsen,10,VERB|SUBJUNC-IMP
áskál,áskáljon,1,VERB|SUBJUNC-IMP
hangolódhatik,hangolódhasson,3,VERB|MODAL|SUBJUNC-IMP
megbuktat,megbuktassék,2,VERB|SUBJUNC-IMP
koccan,koccanjon,5,VERB|SUBJUNC-IMP
elosztat,elosztassék,6,VERB[CAUS]|VERB|SUBJUNC-IMP
megomlik,megomoljon,2,VERB|SUBJUNC-IMP
keresztülvisz,keresztülvigyen,2,VERB|SUBJUNC-IMP
átballag,átballagjon,1,VERB|SUBJUNC-IMP
eljut,eljusson,20,VERB|SUBJUNC-IMP
fémjelez,fémjelezzen,1,VERB|SUBJUNC-IMP
megakasztat,megakasztassék,2,VERB|SUBJUNC-IMP
iktatódik,iktatódjék,3,VERB[MEDIAL]|VERB|SUBJUNC-IMP
sebez,sebezzen,12,VERB|SUBJUNC-IMP
oltalmaztat,oltalmaztassék,8,VERB[CAUS]|VERB|SUBJUNC-IMP
szétvet,szétvessen,4,VERB|SUBJUNC-IMP
gúnyolódik,gúnyolódjék,24,VERB|SUBJUNC-IMP
belekapcsolódik,belekapcsolódjon,20,VERB|SUBJUNC-IMP
átöltözhet,átöltözhessen,4,VERB|MODAL|SUBJUNC-IMP
megbuktat,megbuktasson,8,VERB|SUBJUNC-IMP
imád,imádjon,12,VERB|SUBJUNC-IMP
gúnyolódik,gúnyolódjon,24,VERB|SUBJUNC-IMP
visszaélhet,visszaélhessen,6,VERB|MODAL|SUBJUNC-IMP
ujjong,ujjongjon,11,VERB|SUBJUNC-IMP
elterel,eltereljen,21,VERB|SUBJUNC-IMP
felrajzolódik,felrajzolódjon,5,VERB|SUBJUNC-IMP
keresztülvisz,keresztülvigyék,10,VERB|SUBJUNC-IMP
befolyhat,befolyhasson,12,VERB|MODAL|SUBJUNC-IMP
gyullad,gyulladjon,10,VERB|SUBJUNC-IMP
tartósít,tartósítson,10,VERB|SUBJUNC-IMP
szomszédol,szomszédoljon,4,VERB|SUBJUNC-IMP
utánajárhat,utánajárhasson,2,VERB|MODAL|SUBJUNC-IMP
tekézik,tekézzen,4,VERB|SUBJUNC-IMP
döndül,döndüljön,1,VERB|SUBJUNC-IMP
kiadattat,kiadattassék,35,VERB[CAUS]|VERB|SUBJUNC-IMP
ösztökél,ösztökéljen,8,VERB|SUBJUNC-IMP
