duzzanat,duzzanatuk,1,NOUN|POSS<PLUR>
jogelőd,jogelődük,2,NOUN|POSS<PLUR>
acsarkodás,acsarkodásuk,1,VERB[GERUND]|NOUN|POSS<PLUR>
módozatok,módozataik,3,NOUN|PLUR|POSS<PLUR>
kedvezményezett,kedvezményezettjük,3,NOUN|POSS<PLUR>
politikusság,politikusságuk,1,ADJ[ABSTRACT]|NOUN|POSS<PLUR>
tolldíszek,tolldíszeik,1,NOUN|PLUR|POSS<PLUR>
kivétel,kivételük,1,NOUN|POSS<PLUR>
alakulás,alakulásuk,20,NOUN|POSS<PLUR>
végzet,végzetük,12,NOUN|POSS<PLUR>
területek,területeik,10,NOUN|PLUR|POSS<PLUR>
kirobbanás,kirobbanásuk,3,NOUN|POSS<PLUR>
kicsírázás,kicsírázásuk,3,VERB[GERUND]|NOUN|POSS<PLUR>
visszatelepülés,visszatelepülésük,8,VERB[GERUND]|NOUN|POSS<PLUR>
mehetnék,mehetnékük,2,NOUN|POSS<PLUR>
műsoridő,műsoridejük,1,NOUN|POSS<PLUR>
felemlegetés,felemlegetésük,2,VERB[GERUND]|NOUN|POSS<PLUR>
technikus,technikusuk,1,NOUN|POSS<PLUR>
vívóterem,vívótermük,1,NOUN|POSS<PLUR>
kilincs,kilincsük,1,NOUN|POSS<PLUR>
egybefoglalás,egybefoglalásuk,2,VERB[GERUND]|NOUN|POSS<PLUR>
határosak,határosaik,2,ADJ|PLUR|POSS<PLUR>
vagyontárgyak,vagyontárgyaik,9,NOUN|PLUR|POSS<PLUR>
megbékélés,megbékélésük,4,NOUN|POSS<PLUR>
sáfrány,sáfrányuk,1,NOUN|POSS<PLUR>
ellentétpárok,ellentétpárjaik,1,NOUN|PLUR|POSS<PLUR>
értelmetlenség,értelmetlenségük,8,NOUN|POSS<PLUR>
lámpafény,lámpafényük,1,NOUN|POSS<PLUR>
átváltoztatás,átváltoztatásuk,10,NOUN|POSS<PLUR>
hajiak,hajiik,4,NOUN[MET_ATTRIB]|ADJ|PLUR|POSS<PLUR>
padozat,padozatuk,3,NOUN|POSS<PLUR>
redakció,redakciójuk,1,NOUN|POSS<PLUR>
jogérvényesítés,jogérvényesítésük,2,ADJ[TRANS_RESULT]|VERB[GERUND]|NOUN|POSS<PLUR>
nyugdíj,nyugdíjuk,9,NOUN|POSS<PLUR>
útitervek,útiterveik,1,NOUN|PLUR|POSS<PLUR>
kékség,kékségük,2,NOUN|POSS<PLUR>
programozás,programozásuk,12,NOUN|POSS<PLUR>
szárítás,szárításuk,4,NOUN|POSS<PLUR>
szomjúhozás,szomjúhozásuk,1,VERB[GERUND]|NOUN|POSS<PLUR>
túlhaladás,túlhaladásuk,2,VERB[GERUND]|NOUN|POSS<PLUR>
lábjegyzet,lábjegyzetük,1,NOUN|POSS<PLUR>
elzárkózás,elzárkózásuk,9,NOUN|POSS<PLUR>
feltétel,feltételük,10,NOUN|POSS<PLUR>
tehenészet,tehenészetük,3,NOUN|POSS<PLUR>
kérvények,kérvényeik,2,NOUN|PLUR|POSS<PLUR>
hegemónia,hegemóniájuk,6,NOUN|POSS<PLUR>
próba,próbájuk,8,NOUN|POSS<PLUR>
tagtárs,tagtársuk,10,NOUN|POSS<PLUR>
kutikula,kutikulájuk,1,NOUN|POSS<PLUR>
alakulatok,alakulataik,6,NOUN|PLUR|POSS<PLUR>
kuncogás,kuncogásuk,2,NOUN|POSS<PLUR>
hajak,hajaik,3,NOUN|PLUR|POSS<PLUR>
keltezés,keltezésük,24,NOUN|POSS<PLUR>
telítődés,telítődésük,3,NOUN|POSS<PLUR>
betiek,betiik,5,NOUN[MET_ATTRIB]|ADJ|PLUR|POSS<PLUR>
kivégzés,kivégzésük,39,NOUN|POSS<PLUR>
agyonveretés,agyonveretésük,4,VERB[GERUND]|NOUN|POSS<PLUR>
sorközök,sorközeik,1,NOUN|PLUR|POSS<PLUR>
padsorok,padsoraik,1,NOUN|PLUR|POSS<PLUR>
csappantyú,csappantyújuk,1,NOUN|POSS<PLUR>
etető,etetőjük,4,NOUN|POSS<PLUR>
hűtőszekrény,hűtőszekrényük,3,NOUN|POSS<PLUR>
lények,lényeik,5,NOUN|PLUR|POSS<PLUR>
történész,történészük,1,NOUN|POSS<PLUR>
szimbiózis,szimbiózisuk,2,NOUN|POSS<PLUR>
lakásszövetkezet,lakásszövetkezetük,1,NOUN|POSS<PLUR>
tankönyv,tankönyvük,8,NOUN|POSS<PLUR>
övezet,övezetük,3,NOUN|POSS<PLUR>
írnokok,írnokaik,5,NOUN|PLUR|POSS<PLUR>
dialógus,dialógusuk,4,NOUN|POSS<PLUR>
zúgások,zúgásaik,2,NOUN|PLUR|POSS<PLUR>
döfés,döfésük,4,NOUN|POSS<PLUR>
mászkálás,mászkálásuk,2,NOUN|POSS<PLUR>
sütemény,süteményük,3,NOUN|POSS<PLUR>
szokásjogok,szokásjogaik,2,NOUN|PLUR|POSS<PLUR>
média,médiájuk,2,NOUN|POSS<PLUR>
megbecsültség,megbecsültségük,18,ADJ[ABSTRACT]|NOUN|POSS<PLUR>
puliszka,puliszkájuk,2,NOUN|POSS<PLUR>
zászló,zászlajuk,9,NOUN|POSS<PLUR>
hümmögések,hümmögéseik,1,VERB[GERUND]|NOUN|PLUR|POSS<PLUR>
kormányforma,kormányformájuk,3,NOUN|POSS<PLUR>
sütés,sütésük,2,NOUN|POSS<PLUR>
csúfnév,csúfnevük,3,NOUN|POSS<PLUR>
nap,napjuk,12,NOUN|POSS<PLUR>
liberalizmus,liberalizmusuk,4,NOUN|POSS<PLUR>
udvarok,udvaraik,8,NOUN|PLUR|POSS<PLUR>
államszervezet,államszervezetük,2,NOUN|POSS<PLUR>
költészet,költészetük,10,NOUN|POSS<PLUR>
népiség,népiségük,21,NOUN|POSS<PLUR>
erőtér,erőterük,4,NOUN|POSS<PLUR>
vendégek,vendégjeik,1,ADJ|PLUR|POSS<PLUR>
felderítő,felderítőjük,8,ADJ|POSS<PLUR>
álca,álcájuk,4,NOUN|POSS<PLUR>
összegyülekezés,összegyülekezésük,2,VERB[GERUND]|NOUN|POSS<PLUR>
mellékvesekéreg,mellékvesekérgük,1,NOUN|POSS<PLUR>
vazallusok,vazallusaik,7,NOUN|PLUR|POSS<PLUR>
felosztás,felosztásuk,24,NOUN|POSS<PLUR>
faizás,faizásuk,1,NOUN|POSS<PLUR>
gyengülés,gyengülésük,6,NOUN|POSS<PLUR>
instancia,instanciájuk,1,NOUN|POSS<PLUR>
ágyékcsigolyák,ágyékcsigolyáik,1,NOUN|PLUR|POSS<PLUR>
remekség,remekségük,1,ADJ[ABSTRACT]|NOUN|POSS<PLUR>
többértelműség,többértelműségük,3,ADJ[ABSTRACT]|NOUN|POSS<PLUR>
gőg,gőgjük,9,NOUN|POSS<PLUR>
tok,tokjuk,3,NOUN|POSS<PLUR>
tulajdonrész,tulajdonrészük,1,NOUN|POSS<PLUR>
mei,meijük,1,NOUN[MET_ATTRIB]|ADJ|POSS<PLUR>
becsülés,becsülésük,8,NOUN|POSS<PLUR>
szatyor,szatyruk,3,NOUN|POSS<PLUR>
intézvények,intézvényeik,2,NOUN|PLUR|POSS<PLUR>
előjogok,előjogaik,9,NOUN|PLUR|POSS<PLUR>
zabolátlanság,zabolátlanságuk,2,NOUN|POSS<PLUR>
képzőművészet,képzőművészetük,1,NOUN|POSS<PLUR>
bizodalom,bizodalmuk,11,NOUN|POSS<PLUR>
szellőztetés,szellőztetésük,8,NOUN|POSS<PLUR>
erősödés,erősödésük,12,VERB[GERUND]|NOUN|POSS<PLUR>
esküvő,esküvőjük,10,NOUN|POSS<PLUR>
rostély,rostélyuk,1,NOUN|POSS<PLUR>
bérencek,bérenceik,16,NOUN|PLUR|POSS<PLUR>
dietetikusok,dietetikusaik,1,NOUN|PLUR|POSS<PLUR>
vezetettek,vezetettjeik,1,VERB[PERF_PART]|ADJ|PLUR|POSS<PLUR>
zsindelyek,zsindelyeik,1,NOUN|PLUR|POSS<PLUR>
gógyi,gógyijuk,1,NOUN|POSS<PLUR>
ellenjelölt,ellenjelöltjük,4,NOUN|POSS<PLUR>
megszámláltatás,megszámláltatásuk,6,VERB[CAUS]|VERB[GERUND]|NOUN|POSS<PLUR>
összegződés,összegződésük,1,VERB[MEDIAL]|VERB[GERUND]|NOUN|POSS<PLUR>
édestestvér,édestestvérük,4,NOUN|POSS<PLUR>
arányérzék,arányérzékük,4,NOUN|POSS<PLUR>
tökéletesedés,tökéletesedésük,14,NOUN|POSS<PLUR>
lakodalmasok,lakodalmasaik,2,ADJ|PLUR|POSS<PLUR>
revolverek,revolvereik,2,NOUN|PLUR|POSS<PLUR>
kereshetőség,kereshetőségük,1,VERB[MODAL_PART]|ADJ[ABSTRACT]|NOUN|POSS<PLUR>
létrehozók,létrehozóik,16,VERB[IMPERF_PART]|ADJ|PLUR|POSS<PLUR>
iái,iáijuk,1,NOUN[MET_ATTRIB]|ADJ|POSS<PLUR>
szappan,szappanuk,1,NOUN|POSS<PLUR>
alkalmaztatások,alkalmaztatásaik,3,NOUN|PLUR|POSS<PLUR>
törzsközönség,törzsközönségük,4,NOUN|POSS<PLUR>
kereső,keresőjük,9,NOUN|POSS<PLUR>
feljövetel,feljövetelük,2,NOUN|POSS<PLUR>
interjúalany,interjúalanyuk,3,NOUN|POSS<PLUR>
beszélyek,beszélyeik,1,NOUN|PLUR|POSS<PLUR>
érintés,érintésük,16,NOUN|POSS<PLUR>
vehető,vehetőjük,2,ADJ|POSS<PLUR>
fakadás,fakadásuk,1,VERB[GERUND]|NOUN|POSS<PLUR>
készpénz,készpénzük,6,NOUN|POSS<PLUR>
hegység,hegységük,4,NOUN|POSS<PLUR>
lélektan,lélektanuk,1,NOUN|POSS<PLUR>
megállapodások,megállapodásaik,16,NOUN|PLUR|POSS<PLUR>
teóriák,teóriáik,2,NOUN|PLUR|POSS<PLUR>
szamárságok,szamárságaik,2,NOUN|PLUR|POSS<PLUR>
papolás,papolásuk,6,NOUN|POSS<PLUR>
kationok,kationjaik,1,NOUN|PLUR|POSS<PLUR>
külvárosok,külvárosaik,2,NOUN|PLUR|POSS<PLUR>
kibeszélés,kibeszélésük,8,VERB[GERUND]|NOUN|POSS<PLUR>
vonzódások,vonzódásaik,3,NOUN|PLUR|POSS<PLUR>
elkárhozás,elkárhozásuk,12,NOUN|POSS<PLUR>
puskalövések,puskalövéseik,1,NOUN|PLUR|POSS<PLUR>
jelentés,jelentésük,44,NOUN|POSS<PLUR>
