készpénz,készpénzzé,8,NOUN|CAS<TRA>
törlése,törlésévé,4,NOUN|POSS|CAS<TRA>
kormányszék,kormányszékké,1,NOUN|CAS<TRA>
kobra,kobrává,3,NOUN|CAS<TRA>
eredője,eredőjévé,4,NOUN|POSS|CAS<TRA>
nyúlékony,nyúlékonnyá,1,ADJ|CAS<TRA>
néphadsereg,néphadsereggé,3,NOUN|CAS<TRA>
vonalak,vonalakká,10,NOUN|PLUR|CAS<TRA>
arrogáns,arrogánssá,6,ADJ|CAS<TRA>
értelmetlenség,értelmetlenséggé,8,NOUN|CAS<TRA>
megbékélés,megbékéléssé,12,NOUN|CAS<TRA>
aktivisták,aktivistákká,1,NOUN|PLUR|CAS<TRA>
lágerlakók,lágerlakókká,1,NOUN|PLUR|CAS<TRA>
csodaszarvasok,csodaszarvasokká,1,NOUN|PLUR|CAS<TRA>
vértanu,vértanuvá,2,NOUN|CAS<TRA>
megfelelő,megfelelővé,60,NOUN|CAS<TRA>
finomszemcsés,finomszemcséssé,1,ADJ|CAS<TRA>
titkod,titkoddá,1,NOUN|POSS<2>|CAS<TRA>
színpadképes,színpadképessé,3,NOUN[ATTRIB]|ADJ|CAS<TRA>
végrehajtója,végrehajtójává,24,NOUN|POSS|CAS<TRA>
zongoramű,zongoraművé,1,NOUN|CAS<TRA>
templomok,templomokká,6,NOUN|PLUR|CAS<TRA>
csappantyús,csappantyússá,2,ADJ|CAS<TRA>
legkisebb,legkisebbé,16,ADJ[SUPERLAT]|ADJ|CAS<TRA>
csillapíthatatlan,csillapíthatatlanná,4,ADJ|CAS<TRA>
szuka,szukává,2,NOUN|CAS<TRA>
vonalai,vonalaivá,1,NOUN|PLUR|POSS|CAS<TRA>
száradók,száradókká,1,VERB[IMPERF_PART]|ADJ|PLUR|CAS<TRA>
technikus,technikussá,2,NOUN|CAS<TRA>
tanítód,tanítóddá,3,ADJ|POSS<2>|CAS<TRA>
képzése,képzésévé,4,NOUN|POSS|CAS<TRA>
litánia,litániává,1,NOUN|CAS<TRA>
fojtós,fojtóssá,6,ADJ|CAS<TRA>
kattogó,kattogóvá,1,VERB[IMPERF_PART]|ADJ|CAS<TRA>
banálisok,banálisakká,3,ADJ|PLUR|CAS<TRA>
módszeres,módszeressé,10,ADJ|CAS<TRA>
bűnügyek,bűnügyekké,1,NOUN|PLUR|CAS<TRA>
üvegszilánk,üvegszilánkká,1,NOUN|CAS<TRA>
meghatározója,meghatározójává,40,NOUN|POSS|CAS<TRA>
zönge,zöngévé,4,ADJ|CAS<TRA>
farkasok,farkasokká,18,NOUN|PLUR|CAS<TRA>
múzeuma,múzeumává,6,NOUN|POSS|CAS<TRA>
halasztható,halaszthatóvá,2,VERB[MODAL_PART]|ADJ|CAS<TRA>
töltetű,töltetűvé,1,NOUN[INAL_ATTRIB]|ADJ|CAS<TRA>
zord,zorddá,7,ADJ|CAS<TRA>
technikum,technikummá,2,NOUN|CAS<TRA>
tizedesek,tizedesekké,9,NOUN[ATTRIB]|ADJ|PLUR|CAS<TRA>
hangulatúak,hangulatúakká,1,NOUN[INAL_ATTRIB]|ADJ|PLUR|CAS<TRA>
hatásosak,hatásosakká,3,ADJ|PLUR|CAS<TRA>
területi,területivé,4,ADJ|CAS<TRA>
végzet,végzetté,50,NOUN|CAS<TRA>
visszavezethetőek,visszavezethetőekké,2,VERB[MODAL_PART]|ADJ|PLUR|CAS<TRA>
lejegyezhető,lejegyezhetővé,3,VERB[MODAL_PART]|ADJ|CAS<TRA>
fantom,fantommá,7,NOUN|CAS<TRA>
érdemetlen,érdemetlenné,16,NOUN|CAS<TRA>
meghunyászkodóbb,meghunyászkodóbbá,1,VERB[IMPERF_PART]|ADJ[COMPAR]|ADJ|CAS<TRA>
nyugdíj,nyugdíjjá,4,NOUN|CAS<TRA>
aliik,aliikká,4,NOUN[MET_ATTRIB]|ADJ|PLUR|POSS<PLUR>|CAS<TRA>
tanácsterem,tanácsteremmé,2,NOUN|CAS<TRA>
érintés,érintéssé,2,NOUN|CAS<TRA>
tartozéka,tartozékává,11,NOUN|POSS|CAS<TRA>
megsebzett,megsebzetté,18,ADJ|CAS<TRA>
zsákmánya,zsákmányává,10,NOUN|POSS|CAS<TRA>
állományú,állományúvá,3,NOUN[INAL_ATTRIB]|ADJ|CAS<TRA>
kivirágzásai,kivirágzásaivá,3,NOUN|PLUR|POSS|CAS<TRA>
hajtású,hajtásúvá,2,NOUN[INAL_ATTRIB]|ADJ|CAS<TRA>
regényhősöm,regényhősömmé,1,NOUN|POSS<1>|CAS<TRA>
ínyencek,ínyencekké,2,NOUN|PLUR|CAS<TRA>
elzárkózás,elzárkózássá,6,NOUN|CAS<TRA>
végvár,végvárrá,10,NOUN|CAS<TRA>
tankönyv,tankönyvvé,11,NOUN|CAS<TRA>
segédem,segédemmé,1,NOUN|POSS<1>|CAS<TRA>
övezet,övezetté,60,NOUN|CAS<TRA>
tárnokmester,tárnokmesterré,6,NOUN|CAS<TRA>
kuncogás,kuncogássá,6,NOUN|CAS<TRA>
zseniális,zseniálissá,3,ADJ|CAS<TRA>
tehetetlen,tehetetlenné,28,ADJ|CAS<TRA>
templomos,templomossá,3,ADJ|CAS<TRA>
udvari,udvarivá,10,NOUN|CAS<TRA>
hattyúk,hattyúkká,4,NOUN|PLUR|CAS<TRA>
rigorózus,rigorózussá,1,ADJ|CAS<TRA>
akadozóbb,akadozóbbá,1,VERB[IMPERF_PART]|ADJ[COMPAR]|ADJ|CAS<TRA>
monolit,monolittá,2,NOUN|CAS<TRA>
fáradékonyabb,fáradékonyabbá,1,ADJ[COMPAR]|ADJ|CAS<TRA>
angyalkák,angyalkákká,2,NOUN|PLUR|CAS<TRA>
egyezségek,egyezségekké,1,NOUN|PLUR|CAS<TRA>
mélyreható,mélyrehatóvá,2,ADJ|CAS<TRA>
értéktőzsde,értéktőzsdévé,1,NOUN|CAS<TRA>
főnix,főnixszé,2,NOUN|CAS<TRA>
dogmatika,dogmatikává,3,NOUN|CAS<TRA>
súlytalanabb,súlytalanabbá,10,ADJ[COMPAR]|ADJ|CAS<TRA>
aranyfüst,aranyfüstté,2,NOUN|CAS<TRA>
hírhedt,hírhedtté,17,ADJ|CAS<TRA>
vatta,vattává,1,NOUN|CAS<TRA>
viselhető,viselhetővé,6,VERB[MODAL_PART]|ADJ|CAS<TRA>
kedvezőtlen,kedvezőtlenné,9,ADJ|CAS<TRA>
segédjei,segédeivé,2,NOUN|PLUR|POSS|CAS<TRA>
stagnáló,stagnálóvá,1,VERB[IMPERF_PART]|ADJ|CAS<TRA>
szimbiózis,szimbiózissá,1,NOUN|CAS<TRA>
