képzése,képzésébe,36,NOUN|POSS|CAS<ILL>
kolbászunk,kolbászunkba,1,NOUN|POSS<1><PLUR>|CAS<ILL>
öné,önébe,2,NOUN|PERS|ANP|CAS<ILL>
litánia,litániába,7,NOUN|CAS<ILL>
tartozéka,tartozékába,2,NOUN|POSS|CAS<ILL>
kiszélesedése,kiszélesedésébe,4,VERB[GERUND]|NOUN|POSS|CAS<ILL>
vaskapocs,vaskapocsba,1,NOUN|CAS<ILL>
vonalak,vonalakba,10,NOUN|PLUR|CAS<ILL>
döfés,döfésbe,6,NOUN|CAS<ILL>
víztároló,víztárolóba,8,ADJ|CAS<ILL>
villódzása,villódzásába,4,NOUN|POSS|CAS<ILL>
séf,séfbe,1,NOUN|CAS<ILL>
dimenziójuk,dimenziójukba,2,NOUN|POSS<PLUR>|CAS<ILL>
duzzanat,duzzanatba,1,NOUN|CAS<ILL>
acsarkodás,acsarkodásba,4,VERB[GERUND]|NOUN|CAS<ILL>
programozás,programozásba,15,NOUN|CAS<ILL>
kormányszék,kormányszékbe,2,NOUN|CAS<ILL>
néphadsereg,néphadseregbe,9,NOUN|CAS<ILL>
cipzár,cipzárba,1,NOUN|CAS<ILL>
lakásaink,lakásainkba,10,NOUN|PLUR|POSS<1><PLUR>|CAS<ILL>
tékája,tékájába,6,NOUN|POSS|CAS<ILL>
mászkálás,mászkálásba,4,NOUN|CAS<ILL>
utcáik,utcáikba,3,NOUN|PLUR|POSS<PLUR>|CAS<ILL>
titkod,titkodba,2,NOUN|POSS<2>|CAS<ILL>
templomok,templomokba,12,NOUN|PLUR|CAS<ILL>
padozat,padozatba,8,NOUN|CAS<ILL>
államrend,államrendbe,4,NOUN|CAS<ILL>
alakulás,alakulásba,10,NOUN|CAS<ILL>
törlése,törlésébe,4,NOUN|POSS|CAS<ILL>
megfelelő,megfelelőbe,10,NOUN|CAS<ILL>
szőlőkert,szőlőkertbe,1,NOUN|CAS<ILL>
néném,nénémbe,1,NOUN|POSS<1>|CAS<ILL>
szószok,szószokba,1,NOUN|PLUR|CAS<ILL>
popzene,popzenébe,1,NOUN|CAS<ILL>
vesztessége,vesztességébe,2,ADJ[ABSTRACT]|NOUN|POSS|CAS<ILL>
nászéjszakája,nászéjszakájába,2,NOUN|POSS|CAS<ILL>
korcsoport,korcsoportba,21,NOUN|CAS<ILL>
spekulációik,spekulációikba,2,NOUN[MET_ATTRIB]|ADJ|PLUR|CAS<ILL>
megbékélés,megbékélésbe,4,NOUN|CAS<ILL>
vonalai,vonalaiba,5,NOUN|PLUR|POSS|CAS<ILL>
ágyneműje,ágyneműjébe,3,NOUN|POSS|CAS<ILL>
bűnügyei,bűnügyeibe,1,NOUN|PLUR|POSS|CAS<ILL>
értelmetlenség,értelmetlenségbe,12,NOUN|CAS<ILL>
legkisebb,legkisebbe,3,ADJ[SUPERLAT]|ADJ|CAS<ILL>
acéllemez,acéllemezbe,1,NOUN|CAS<ILL>
kékség,kékségbe,20,NOUN|CAS<ILL>
melléképülete,melléképületébe,6,NOUN|POSS|CAS<ILL>
ezredvég,ezredvégbe,1,NOUN|CAS<ILL>
naptáram,naptáromba,3,NOUN|POSS<1>|CAS<ILL>
kitermelése,kitermelésébe,32,NOUN|POSS|CAS<ILL>
állcsont,állcsontba,1,NOUN|CAS<ILL>
mellkasod,mellkasodba,2,NOUN|POSS<2>|CAS<ILL>
tramini,traminibe,1,NOUN|CAS<ILL>
szuka,szukába,1,NOUN|CAS<ILL>
készpénz,készpénzbe,5,NOUN|CAS<ILL>
templomom,templomomba,9,NOUN|POSS<1>|CAS<ILL>
tanítód,tanítódba,3,ADJ|POSS<2>|CAS<ILL>
salátástál,salátástálba,4,NOUN|CAS<ILL>
duplája,duplájába,16,ADJ|POSS|CAS<ILL>
vatta,vattába,11,NOUN|CAS<ILL>
kaktusz,kaktuszba,14,NOUN|CAS<ILL>
visszatelepülés,visszatelepülésbe,2,VERB[GERUND]|NOUN|CAS<ILL>
üvegszilánk,üvegszilánkba,3,NOUN|CAS<ILL>
luigi,luigiba,1,NOUN[MET_ATTRIB]|ADJ|CAS<ILL>
